x,y,sentiment
0.12560433921097797,0.08029154032132323,positive
0.03434253701360181,0.06483371335428455,positive
0.12318722845606295,0.28678030173704544,positive
0.17952405165451196,0.16614393590457022,positive
0.051726801310515366,0.1308178692866463,positive
0.0754413241860029,0.08443878149934861,negative
0.17541859746769092,-0.004801224734237238,positive
0.04976313826659715,0.07659871562100387,positive
0.06207173007571289,0.11350841063423851,negative
0.04476736268011574,0.09579759050133431,positive
0.24712790750326008,0.1086156304619913,positive
0.14220195369274463,0.09698589967573056,negative
0.01687332612523472,0.03560033511466368,positive
0.06757975571381801,0.18686188859583747,positive
0.14186354873505408,0.15237339326944607,positive
0.07545052430797394,0.18314160136808164,positive
0.04573265956747582,0.10059866346732155,positive
0.06041296037251974,0.12428717310990295,positive
0.0544608689204213,0.08746265361701375,negative
0.05311290160288908,0.11931111370815137,negative
0.04562816289992793,0.08048347405798434,negative
0.013635949089375175,0.02258092393011405,positive
0.09301408456565297,0.19952052835938064,positive
0.12504479342036703,0.0779329053621242,positive
0.38111312262494956,-0.002163328670974306,neutral
0.10769351978127059,0.25041310077905404,positive
0.05273984425415915,0.09510978369924533,positive
0.031110446038821925,0.05784895417382592,positive
0.03426654568558623,0.07629871937127178,positive
0.21579454784823865,0.17781279628385147,positive
0.08206454056858956,0.1737160013092426,positive
0.02630440902970637,0.04373602330443932,positive
0.25892692118759186,0.12281869713884302,positive
0.14720662649478503,0.1931189693903956,positive
0.09409609510411791,0.16220676381031493,positive
0.03896013706376126,0.0670305717284758,neutral
0.08699274402540488,0.174224769093113,negative
0.0936504090904537,0.19299656827819417,positive
0.11456337505437404,0.2046956837092129,positive
0.05888099361359781,0.11970924068706602,positive
0.03512186719530814,0.07000433313238964,negative
0.09413392022592477,0.1924477883747024,positive
0.040039930336750136,0.08441046528098038,positive
0.049413307234703226,0.06988370417126424,positive
0.06651727975127379,0.10857906637399285,positive
0.05612486034052724,0.07366663765034222,negative
0.07024176529365304,0.15348177927097156,neutral
0.2763698369253253,0.1750637283949347,positive
0.1295409656596781,0.25937466435159007,positive
0.14085307692785617,0.3328245599094456,positive
0.14627728609409144,0.27019138517801444,positive
0.09486718162358958,0.04073466715458041,positive
0.06200576212674098,0.07940614436590457,negative
0.07409961137885561,0.17289253374554925,positive
0.22789256137843855,0.05381925079908136,positive
0.0791788429054597,0.0238091002775082,positive
0.101923034482334,0.15880890223330113,positive
0.10084878437644478,0.25362598573094897,positive
0.11002543148102692,0.0757709609962095,positive
0.08376203976043806,0.18139079727208893,positive
0.05799200365787396,0.11004021987619664,positive
0.041446488523779045,0.07350032245239019,positive
0.08563272363661907,0.03605302004589147,positive
0.11682825056340639,0.04579201139813641,positive
0.04741245780348702,0.08637550277922114,positive
0.10687624126263798,0.040215869884077986,positive
0.05983175766390447,0.1580443833768413,positive
0.13159829814433385,0.15040143417191093,positive
0.10082244068806828,0.22912683547646684,positive
0.08901570952990746,0.16783680041542878,negative
0.12192750642630619,0.26074721265193984,positive
0.051973735273650096,0.13942521955404216,positive
0.2147788230517432,0.10513635438795556,positive
0.24163299697732132,0.20801861992798626,positive
0.1964901986390033,0.05322820291958853,positive
0.22614614058021557,0.22949760427688307,positive
0.266299950773424,0.1758717613018997,positive
0.09498657636046179,0.20240828217689108,positive
0.025973400119765122,0.031305157877097055,negative
0.04042160806851287,0.06915248475568363,positive
0.18826067445461492,0.16164116784733298,positive
0.14913183763250007,0.29598079859292814,positive
0.07889612074104033,0.15503095083647087,positive
0.11064568385897747,0.2365612109477079,positive
0.0271316942701054,0.07966863228548515,positive
0.19091123895174578,0.03266977180497203,positive
0.03043650572701691,0.05188153307445108,positive
0.026146802701091355,0.05807388930550848,positive
0.21015779974538487,0.06343502148631482,positive
0.43676410626169043,-0.12337493879989872,positive
